エプソン,tfidf
インク,0.7567304419324186
印刷,0.3000566477287381
プリンター,0.22056639237720108
純正,0.21202741038245213
する,0.1302582382485975
購入,0.12075441829054533
使用,0.10901440540118676
カートリッジ,0.09385803930944728
こと,0.093361054882042
あり,0.08553437962246961
この,0.08218009022551002
いる,0.07994389729420362
でき,0.07603055966441744
プリンタ,0.07508643144755782
エプソン,0.07391320595618972
思い,0.07267627026745783
よう,0.07044007733615144
互換,0.06909821856213842
問題,0.06484959500788545
なり,0.06205435384375246
タンク,0.053968372602932184
使っ,0.05366863035135348
なっ,0.051432437420047085
クリーニング,0.04950053545420078
交換,0.04863719625591409
epson,0.04810224514609173
これ,0.04807814802308749
エコ,0.044582568671987455
写真,0.0441648103933013
認識,0.04400047595928958
高い,0.04025147276351511
ある,0.03969242453068851
価格,0.03969242453068851
もの,0.03913337629786191
良い,0.03913337629786191
増量,0.038716441215146995
スキャン,0.03786203756829502
機種,0.037714693679391065
複合,0.03754321572377891
ところ,0.03745623159938212
ため,0.036897183366555515
なる,0.03633813513372892
プリント,0.03596893568988027
ない,0.03522003866807572
使え,0.03522003866807572
ep,0.035022384750672896
トレイ,0.035022384750672896
商品,0.034660990435249124
設定,0.03437068840183958
用紙,0.03300035696946718
値段,0.032424797503942726
表示,0.032424797503942726
セット,0.03186574927111613
感じ,0.03130670103828953
本体,0.03130670103828953
できる,0.030747652805462933
ヘッド,0.0284219154092135
品質,0.0284219154092135
使う,0.027952411641329937
買い,0.027952411641329937
詰まり,0.027500297474555988
いい,0.02739336340850334
その,0.02739336340850334
安い,0.02739336340850334
タイプ,0.02683431517567674
コスト,0.02671457468956867
そう,0.024598122244370347
カラー,0.024456066747462778
出来,0.024039074011543746
必要,0.024039074011543746
製品,0.024039074011543746
安く,0.023480025778717148
買っ,0.023480025778717148
使い,0.02292097754589055
なく,0.021243832847410753
以上,0.021243832847410753
以前,0.021243832847410753
機能,0.02115119286267051
the,0.020684784614584156
こちら,0.020684784614584156
メーカー,0.020684784614584156
しまい,0.020125736381757554
すぐ,0.020125736381757554
容量,0.020125736381757554
対応,0.020125736381757554
エラー,0.019877569723354888
同じ,0.019566688148930957
コピー,0.019168268531795152
あっ,0.01900763991610436
おり,0.01900763991610436
それ,0.01900763991610436
とても,0.01900763991610436
また,0.01900763991610436
年賀状,0.018771607861889455
スキャナー,0.017598382370521363
ランニング,0.017598382370521363
なら,0.017330495217624562
全く,0.017330495217624562
トレー,0.01703791690573276
場合,0.016771446984797964
状態,0.016771446984797964
動作,0.01650017848473359
消耗,0.01650017848473359
ew,0.01642515687915327
インクジェット,0.01642515687915327
シアン,0.01642515687915327
補充,0.01642515687915327
レビュー,0.016212398751971363
壊れ,0.016212398751971363
少し,0.016212398751971363
思っ,0.016212398751971363
普通,0.016212398751971363
サポート,0.016091365966525387
ノズル,0.016091365966525387
故障,0.015714455699746277
電源,0.015714455699746277
もう,0.015653350519144765
サイズ,0.015653350519144765
保証,0.015653350519144765
思う,0.015653350519144765
程度,0.015653350519144765
px,0.015251931387785182
顔料,0.015251931387785182
ボトル,0.01514481502731801
とき,0.015094302286318166
られ,0.015094302286318166
高く,0.015094302286318166
接続,0.014928732914758965
かなり,0.014535254053491568
しれ,0.014535254053491568
一番,0.014535254053491568
今回,0.014535254053491568
以外,0.014535254053491568
満足,0.014535254053491568
評価,0.014535254053491568
メンテナンス,0.01414301012977165
fax,0.01407870589641709
モデル,0.013976205820664968
十分,0.013976205820664968
無い,0.013976205820664968
改善,0.013880470316127524
消費,0.013880470316127524
無駄,0.013880470316127524
画面,0.013880470316127524
ただ,0.01341715758783837
可能,0.01341715758783837
言う,0.01341715758783837
ペア,0.013251713148903258
減り,0.01321949553916907
てる,0.012858109355011771
まだ,0.012858109355011771
比べ,0.012858109355011771
考え,0.012858109355011771
試し,0.012858109355011771
買う,0.012858109355011771
通り,0.012858109355011771
通常,0.012858109355011771
画質,0.012571564559797022
買い替え,0.012571564559797022
時間,0.012299061122185173
特に,0.012299061122185173
不具合,0.011897545985252164
to,0.011740012889358574
ください,0.011740012889358574
さん,0.011740012889358574
すぎる,0.011740012889358574
れる,0.011740012889358574
入れ,0.011740012889358574
返品,0.011740012889358574
canon,0.01173225491368091
スキャナ,0.01173225491368091
50,0.01123657120829371
修理,0.01123657120829371
it,0.011180964656531974
あまり,0.011180964656531974
もっと,0.011180964656531974
残念,0.011180964656531974
綺麗,0.011180964656531974
印字,0.011000118989822396
警告,0.011000118989822396
やはり,0.010621916423705377
多い,0.010621916423705377
確認,0.010621916423705377
説明,0.010621916423705377
ブラック,0.010575596431335255
ボタン,0.010575596431335255
他社,0.010575596431335255
漏れ,0.010575596431335255
807,0.010559029422312818
cd,0.010559029422312818
eb,0.010559029422312818
ink,0.010559029422312818
レーベル,0.010559029422312818
充填,0.010559029422312818
ボックス,0.01041206033128113
行う,0.01041206033128113
お願い,0.01021439620483508
メッセージ,0.01021439620483508
くれ,0.010062868190878777
しかし,0.010062868190878777
しまっ,0.010062868190878777
しよ,0.010062868190878777
